"race","yt_district","candidate","length","uid","uid_ext"
"sen2012","RI","Hinckley",61.765,"n3G10PHSHJE","RI_Hinckley/n3G10PHSHJE"
"sen2012","RI","Hinckley",60,"p_IfNK8cAWc","RI_Hinckley/p_IfNK8cAWc"
"sen2012","RI","Hinckley",30.161667,"vxS0DeazBW0","RI_Hinckley/vxS0DeazBW0"
"sen2012","RI","Hinckley",29.93,"x1_W7bCgx7g","RI_Hinckley/x1_W7bCgx7g"
"sen2012","RI","Hinckley",59.977133,"YXlhXiezlA8","RI_Hinckley/YXlhXiezlA8"
"sen2012","RI","Whitehouse",32.785,"9bBDTS6FGTo","RI_Whitehouse/9bBDTS6FGTo"
"sen2012","RI","Whitehouse",30.069833,"G5OhiTWKvJc","RI_Whitehouse/G5OhiTWKvJc"
"sen2012","RI","Whitehouse",60.139678,"kKEpfBZxJjE","RI_Whitehouse/kKEpfBZxJjE"
"sen2012","RI","Whitehouse",32.576667,"nDidx9Xxayo","RI_Whitehouse/nDidx9Xxayo"
"sen2012","RI","Whitehouse",30.301667,"qvLEMPos3o4","RI_Whitehouse/qvLEMPos3o4"
"sen2012","RI","Whitehouse",60.093233,"TyEbCUGTnEw","RI_Whitehouse/TyEbCUGTnEw"
"sen2012","TX","Cruz",26.145,"2Ib4vgbtOAo","TX_Cruz/2Ib4vgbtOAo"
"sen2012","TX","Cruz",60.696667,"3UieLEwWqig","TX_Cruz/3UieLEwWqig"
"sen2012","TX","Cruz",30.068333,"AkZRaV_A7XU","TX_Cruz/AkZRaV_A7XU"
"sen2012","TX","Cruz",30.138333,"e66tJxvInzE","TX_Cruz/e66tJxvInzE"
"sen2012","TX","Cruz",30.091667,"h5BuvYTix64","TX_Cruz/h5BuvYTix64"
"sen2012","TX","Cruz",31.23,"hKt2pyiG3nw","TX_Cruz/hKt2pyiG3nw"
"sen2012","TX","Cruz",31.184389,"MlM2a8LrBvs","TX_Cruz/MlM2a8LrBvs"
"sen2012","TX","Cruz",60.093333,"ObaLESO1pHE","TX_Cruz/ObaLESO1pHE"
"sen2012","TX","Cruz",26.516667,"TRWo97qNXAU","TX_Cruz/TRWo97qNXAU"
"sen2012","TX","Cruz",55.518333,"U40cNg_3SnQ","TX_Cruz/U40cNg_3SnQ"
"sen2012","TX","Cruz",14.535,"upFbpi2yvnA","TX_Cruz/upFbpi2yvnA"
"sen2012","TX","Cruz",33.552833,"W9qUiCw4QNs","TX_Cruz/W9qUiCw4QNs"
"sen2012","TX","Cruz",60,"Xi6np4gt2Uo","TX_Cruz/Xi6np4gt2Uo"
"sen2012","TX","Cruz",28.095,"Ya-dw7z1G4E","TX_Cruz/Ya-dw7z1G4E"
"sen2012","TX","Sadler",60.626667,"mMNZLDVz0n4","TX_Sadler/mMNZLDVz0n4"
"sen2012","TX","Sadler",30.72,"VBALvQ25xPE","TX_Sadler/VBALvQ25xPE"
"sen2012","UT","Hatch",62.09,"B-rDqJ57itg","UT_Hatch/B-rDqJ57itg"
"sen2012","UT","Hatch",59.976667,"BNE_M33rymc","UT_Hatch/BNE_M33rymc"
"sen2012","UT","Hatch",61.16,"fs9noqfkXgo","UT_Hatch/fs9noqfkXgo"
"sen2012","UT","Hatch",61.253333,"IObThpap7Cc","UT_Hatch/IObThpap7Cc"
"sen2012","UT","Hatch",59.86,"n9MHgrqRnlU","UT_Hatch/n9MHgrqRnlU"
"sen2012","UT","Hatch",62.09,"NYf4-HgnZb8","UT_Hatch/NYf4-HgnZb8"
"sen2012","UT","Hatch",63.83,"oeBKkAHKzkY","UT_Hatch/oeBKkAHKzkY"
"sen2012","UT","Hatch",33.785,"RScaE7h8qYg","UT_Hatch/RScaE7h8qYg"
"sen2012","UT","Hatch",32.135,"ZnUTP6qyAe8","UT_Hatch/ZnUTP6qyAe8"
"sen2012","UT","Howell",30.928978,"YIboHsM7iQE","UT_Howell/YIboHsM7iQE"
"sen2012","VA","Allen",30.301667,"-de9Pr2k5-k","VA_Allen/-de9Pr2k5-k"
"sen2012","VA","Allen",30.116278,"0NW6SBsw1Es","VA_Allen/0NW6SBsw1Es"
"sen2012","VA","Allen",30.255,"1cfc3VD2Y9c","VA_Allen/1cfc3VD2Y9c"
"sen2012","VA","Allen",60.115,"3xvFzq90Dd0","VA_Allen/3xvFzq90Dd0"
"sen2012","VA","Allen",30.301667,"jD_CF_P6XbI","VA_Allen/jD_CF_P6XbI"
"sen2012","VA","Allen",31.045,"jx7sPWWiaUY","VA_Allen/jx7sPWWiaUY"
"sen2012","VA","Allen",28.305,"K8vaDa2Qrms","VA_Allen/K8vaDa2Qrms"
"sen2012","VA","Allen",30.161667,"KjtSjw5Ju7o","VA_Allen/KjtSjw5Ju7o"
"sen2012","VA","Allen",30.115,"KrwV6LbjrW8","VA_Allen/KrwV6LbjrW8"
"sen2012","VA","Allen",30.138333,"L86yeztK4Bg","VA_Allen/L86yeztK4Bg"
"sen2012","VA","Allen",31.066667,"Lk-BJjxvrak","VA_Allen/Lk-BJjxvrak"
"sen2012","VA","Allen",30.255,"NSfnzrGl1lg","VA_Allen/NSfnzrGl1lg"
"sen2012","VA","Allen",31.066667,"q0wVGh9oapc","VA_Allen/q0wVGh9oapc"
"sen2012","VA","Allen",31.068289,"qMK0lpu7NoE","VA_Allen/qMK0lpu7NoE"
"sen2012","VA","Allen",30.045,"t5HTanG4iL0","VA_Allen/t5HTanG4iL0"
"sen2012","VA","Allen",30.115,"Th586XLig_o","VA_Allen/Th586XLig_o"
"sen2012","VA","Allen",56.493333,"V_z348ziAxE","VA_Allen/V_z348ziAxE"
"sen2012","VA","Allen",60.093233,"WK4F7TEIUjM","VA_Allen/WK4F7TEIUjM"
"sen2012","VA","Allen",30.185,"WRwDOGbC2Xc","VA_Allen/WRwDOGbC2Xc"
"sen2012","VA","Allen",34.411667,"wX_ucACr7kM","VA_Allen/wX_ucACr7kM"
"sen2012","VA","Kaine",30.093056,"5s-2RuZ-OVM","VA_Kaine/5s-2RuZ-OVM"
"sen2012","VA","Kaine",30.093056,"I8HH7lz0aOc","VA_Kaine/I8HH7lz0aOc"
"sen2012","VA","Kaine",30.161667,"ykGjZRPFSxc","VA_Kaine/ykGjZRPFSxc"
"sen2012","WA","Cantwell",30.046611,"_xqGsow5paI","WA_Cantwell/_xqGsow5paI"
"sen2012","WA","Cantwell",62.67,"dfdpRdJ3jcs","WA_Cantwell/dfdpRdJ3jcs"
"sen2012","WA","Cantwell",30.046611,"R8KV3mh9sp8","WA_Cantwell/R8KV3mh9sp8"
"sen2012","WA","Cantwell",30.091667,"roljttm97NM","WA_Cantwell/roljttm97NM"
"sen2012","WI","Baldwin",30.741667,"-z_avpyd0j0","WI_Baldwin/-z_avpyd0j0"
"sen2012","WI","Baldwin",32.135,"_PuH0ynsRHM","WI_Baldwin/_PuH0ynsRHM"
"sen2012","WI","Baldwin",30.161667,"1goue4eiFmI","WI_Baldwin/1goue4eiFmI"
"sen2012","WI","Baldwin",27.398333,"1XeNgesMpA8","WI_Baldwin/1XeNgesMpA8"
"sen2012","WI","Baldwin",59.048333,"4SMJLmngnCw","WI_Baldwin/4SMJLmngnCw"
"sen2012","WI","Baldwin",56.563333,"5_lvfWcGfxg","WI_Baldwin/5_lvfWcGfxg"
"sen2012","WI","Baldwin",32.181667,"5bwR2e7eCZM","WI_Baldwin/5bwR2e7eCZM"
"sen2012","WI","Baldwin",32.158333,"7ihWIy1YiSg","WI_Baldwin/7ihWIy1YiSg"
"sen2012","WI","Baldwin",32.181667,"cakPpQu51s0","WI_Baldwin/cakPpQu51s0"
"sen2012","WI","Baldwin",32.043333,"cTGFrUk1-k4","WI_Baldwin/cTGFrUk1-k4"
"sen2012","WI","Baldwin",57.723333,"daZz9c5ycPw","WI_Baldwin/daZz9c5ycPw"
"sen2012","WI","Baldwin",32.135,"dEgKPv3nFiM","WI_Baldwin/dEgKPv3nFiM"
"sen2012","WI","Baldwin",63.226667,"FbMhqF3OAuM","WI_Baldwin/FbMhqF3OAuM"
"sen2012","WI","Baldwin",32.181667,"gedxPcBeQr0","WI_Baldwin/gedxPcBeQr0"
"sen2012","WI","Baldwin",30.161667,"IOz20N91ni0","WI_Baldwin/IOz20N91ni0"
"sen2012","WI","Baldwin",30.115,"K1OtwbGQR7s","WI_Baldwin/K1OtwbGQR7s"
"sen2012","WI","Baldwin",32.066667,"NLoUNl_Y-Ts","WI_Baldwin/NLoUNl_Y-Ts"
"sen2012","WI","Baldwin",30.231667,"nvpAsrw0DYs","WI_Baldwin/nvpAsrw0DYs"
"sen2012","WI","Baldwin",30.231667,"NWQi40FVbho","WI_Baldwin/NWQi40FVbho"
"sen2012","WI","Baldwin",60.046667,"NYjwVUHTHIo","WI_Baldwin/NYjwVUHTHIo"
"sen2012","WI","Baldwin",32.135,"p3uX1neKHLM","WI_Baldwin/p3uX1neKHLM"
"sen2012","WI","Baldwin",30.301667,"R_O59V0FWvs","WI_Baldwin/R_O59V0FWvs"
"sen2012","WI","Baldwin",30.161667,"rLDSVvrdXmI","WI_Baldwin/rLDSVvrdXmI"
"sen2012","WI","Baldwin",32.066756,"U7NCa_nGTO4","WI_Baldwin/U7NCa_nGTO4"
"sen2012","WI","Baldwin",29.465,"ug8j1gLChy8","WI_Baldwin/ug8j1gLChy8"
"sen2012","WI","Baldwin",32.158333,"VnA721TRjl0","WI_Baldwin/VnA721TRjl0"
"sen2012","WI","Baldwin",30.138333,"VRABUyZQngI","WI_Baldwin/VRABUyZQngI"
"sen2012","WI","Baldwin",33.575,"w3WhBKnCHLc","WI_Baldwin/w3WhBKnCHLc"
"sen2012","WI","Baldwin",56.841667,"x3fKmdOXThw","WI_Baldwin/x3fKmdOXThw"
"sen2012","WI","Baldwin",30.278333,"xhZyrE3o4Ng","WI_Baldwin/xhZyrE3o4Ng"
"sen2012","WI","Baldwin",64.04,"yiwnFYJ_2fY","WI_Baldwin/yiwnFYJ_2fY"
"sen2012","WV","Manchin",30.046611,"1fFdgYls31o","WV_Manchin/1fFdgYls31o"
"sen2012","WV","Manchin",30.046611,"PpTpz-9Ustw","WV_Manchin/PpTpz-9Ustw"
"sen2012","WV","Manchin",30.046611,"v0B2vI_7AeQ","WV_Manchin/v0B2vI_7AeQ"
"sen2012","WV","Manchin",30.046611,"yKYXr1P7h-g","WV_Manchin/yKYXr1P7h-g"
"sen2012","WV","Raese",61.068333,"0v5gHxYp3E8","WV_Raese/0v5gHxYp3E8"
"sen2012","WV","Raese",15.603333,"9F3IrWjZqXY","WV_Raese/9F3IrWjZqXY"
"sen2012","WV","Raese",30.045,"AUYY_H3NIus","WV_Raese/AUYY_H3NIus"
"sen2012","WV","Raese",61.601667,"CQlmKGJCRL8","WV_Raese/CQlmKGJCRL8"
"sen2012","WV","Raese",31.16,"IZiC88UI8lk","WV_Raese/IZiC88UI8lk"
"sen2012","WV","Raese",30,"JkE0dEIT8xA","WV_Raese/JkE0dEIT8xA"
"sen2012","WV","Raese",61.531667,"Ngv6HmgcgDE","WV_Raese/Ngv6HmgcgDE"
"sen2012","WV","Raese",30.045,"tieNWv0UaRk","WV_Raese/tieNWv0UaRk"
"sen2012","WV","Raese",60.046667,"u0zPNW38RHo","WV_Raese/u0zPNW38RHo"
"sen2012","WV","Raese",30.069833,"Zzhu9Gw5OVU","WV_Raese/Zzhu9Gw5OVU"
"sen2014","AK","Begich",32.088333,"_WtLKmT25_w","AK_Begich/_WtLKmT25_w"
"sen2014","AK","Begich",31.996667,"0Q36RVHKzQs","AK_Begich/0Q36RVHKzQs"
"sen2014","AK","Begich",31.996667,"3Ad8gNA6stg","AK_Begich/3Ad8gNA6stg"
"sen2014","AK","Begich",15.255,"7CneHOUoe-s","AK_Begich/7CneHOUoe-s"
"sen2014","AK","Begich",64.086667,"7OFAFP0v_WI","AK_Begich/7OFAFP0v_WI"
"sen2014","AK","Begich",26.446667,"9UHBAm0mJnU","AK_Begich/9UHBAm0mJnU"
"sen2014","AK","Begich",31.996667,"Axwxi7p9ov0","AK_Begich/Axwxi7p9ov0"
"sen2014","AK","Begich",32.02,"DQuqQWG43ns","AK_Begich/DQuqQWG43ns"
"sen2014","AK","Begich",31.996667,"FMArORE6D3o","AK_Begich/FMArORE6D3o"
"sen2014","AK","Begich",62.043711,"fnVDAfkLHK8","AK_Begich/fnVDAfkLHK8"
"sen2014","AK","Begich",32.043533,"hdGYDt7AF24","AK_Begich/hdGYDt7AF24"
"sen2014","AK","Begich",31.950656,"hxFGToX34jw","AK_Begich/hxFGToX34jw"
"sen2014","AK","Begich",29.046667,"iAQCq8zWAE0","AK_Begich/iAQCq8zWAE0"
"sen2014","AK","Begich",32.088333,"M0ds6ldi7Mw","AK_Begich/M0ds6ldi7Mw"
"sen2014","AK","Begich",32.043533,"m5JFAMJ-9Uk","AK_Begich/m5JFAMJ-9Uk"
"sen2014","AK","Begich",30.998633,"MacCj2bCNYg","AK_Begich/MacCj2bCNYg"
"sen2014","AK","Begich",31.996667,"N0IYCGBKY6w","AK_Begich/N0IYCGBKY6w"
"sen2014","AK","Begich",31.997089,"N6LXyj62FVQ","AK_Begich/N6LXyj62FVQ"
"sen2014","AK","Begich",31.996667,"nbNAvbuRgE4","AK_Begich/nbNAvbuRgE4"
"sen2014","AK","Begich",32.043333,"NeWBOWdZ92M","AK_Begich/NeWBOWdZ92M"
"sen2014","AK","Begich",32.043533,"oJEBhAV6Ry0","AK_Begich/oJEBhAV6Ry0"
"sen2014","AK","Begich",32.043333,"xRwJxwfFxaU","AK_Begich/xRwJxwfFxaU"
"sen2014","AK","Begich",32.043333,"zC-UBP6IMEo","AK_Begich/zC-UBP6IMEo"
"sen2014","AK","Sullivan",60.000356,"-jCcHgv32j4","AK_Sullivan/-jCcHgv32j4"
"sen2014","AK","Sullivan",30.000178,"-MPj4F4dmI8","AK_Sullivan/-MPj4F4dmI8"
"sen2014","AK","Sullivan",30.046611,"2T7qWr9eZ9w","AK_Sullivan/2T7qWr9eZ9w"
"sen2014","AK","Sullivan",30.068333,"60pD5YEEyN4","AK_Sullivan/60pD5YEEyN4"
"sen2014","AK","Sullivan",30.046611,"6G_2NMDuD8w","AK_Sullivan/6G_2NMDuD8w"
"sen2014","AK","Sullivan",30.000178,"7EoAn6fO5qw","AK_Sullivan/7EoAn6fO5qw"
"sen2014","AK","Sullivan",30,"9xgc2GHRQFY","AK_Sullivan/9xgc2GHRQFY"
"sen2014","AK","Sullivan",15,"B5qGzUznxTo","AK_Sullivan/B5qGzUznxTo"
"sen2014","AK","Sullivan",60.811667,"dgetAxkjK08","AK_Sullivan/dgetAxkjK08"
"sen2014","AK","Sullivan",33.97,"DtEVz_B0CHE","AK_Sullivan/DtEVz_B0CHE"
"sen2014","AK","Sullivan",30.000178,"eGZimq-sxnE","AK_Sullivan/eGZimq-sxnE"
"sen2014","AK","Sullivan",30.068333,"G1sDRP8xFIc","AK_Sullivan/G1sDRP8xFIc"
"sen2014","AK","Sullivan",15.000089,"gHbQkB6DVdc","AK_Sullivan/gHbQkB6DVdc"
"sen2014","AK","Sullivan",60.093333,"GnYFvlv0xz0","AK_Sullivan/GnYFvlv0xz0"
"sen2014","AK","Sullivan",60,"Gtc2bKmdxso","AK_Sullivan/Gtc2bKmdxso"
"sen2014","AK","Sullivan",30.743211,"IhsLgvjucE8","AK_Sullivan/IhsLgvjucE8"
"sen2014","AK","Sullivan",64.087067,"k9un9foYwi4","AK_Sullivan/k9un9foYwi4"
"sen2014","AK","Sullivan",30.000178,"KcEm5OWkMvU","AK_Sullivan/KcEm5OWkMvU"
"sen2014","AK","Sullivan",30.046611,"kHPzTMT0Clk","AK_Sullivan/kHPzTMT0Clk"
"sen2014","AK","Sullivan",60.000356,"LNtZsaD-wJM","AK_Sullivan/LNtZsaD-wJM"
"sen2014","AK","Sullivan",30,"N42fO_JUNpI","AK_Sullivan/N42fO_JUNpI"
"sen2014","AK","Sullivan",60,"NfiuamLB_gU","AK_Sullivan/NfiuamLB_gU"
"sen2014","AK","Sullivan",30.000178,"OSOQw2ccfKU","AK_Sullivan/OSOQw2ccfKU"
"sen2014","AK","Sullivan",60.093333,"OtLe5gI1l7o","AK_Sullivan/OtLe5gI1l7o"
"sen2014","AK","Sullivan",60.070022,"pqXyEkyaKfI","AK_Sullivan/pqXyEkyaKfI"
"sen2014","AK","Sullivan",30.045,"pRRaiV06YUA","AK_Sullivan/pRRaiV06YUA"
"sen2014","AK","Sullivan",30.138333,"pW34DdIfCvI","AK_Sullivan/pW34DdIfCvI"
"sen2014","AK","Sullivan",30,"qpswUZaO4cc","AK_Sullivan/qpswUZaO4cc"
"sen2014","AK","Sullivan",31.254056,"sveaZ4OpOo8","AK_Sullivan/sveaZ4OpOo8"
"sen2014","AK","Sullivan",30.000178,"tqrIHISHyUE","AK_Sullivan/tqrIHISHyUE"
"sen2014","AK","Sullivan",30,"V0V-bQEHEmo","AK_Sullivan/V0V-bQEHEmo"
"sen2014","AK","Sullivan",30,"vMV7C78ZwKQ","AK_Sullivan/vMV7C78ZwKQ"
"sen2014","AK","Sullivan",15.0233,"WRLpXaiV_-A","AK_Sullivan/WRLpXaiV_-A"
"sen2014","AK","Sullivan",30.045,"wumIqinW404","AK_Sullivan/wumIqinW404"
"sen2014","AK","Sullivan",30,"xLugQ-sThnE","AK_Sullivan/xLugQ-sThnE"
"sen2014","AK","Sullivan",29.976956,"xqwm-G73AG8","AK_Sullivan/xqwm-G73AG8"
"sen2014","AK","Sullivan",30,"YQL3QfGkfNQ","AK_Sullivan/YQL3QfGkfNQ"
"sen2014","AR","Cotton",16.625,"_k6xslAWzSA","AR_Cotton/_k6xslAWzSA"
"sen2014","AR","Cotton",30.000178,"_x2-lV7vA_8","AR_Cotton/_x2-lV7vA_8"
"sen2014","AR","Cotton",33.088333,"2EmKDrLihDw","AR_Cotton/2EmKDrLihDw"
"sen2014","AR","Cotton",33.088333,"3PEXnmraAjY","AR_Cotton/3PEXnmraAjY"
"sen2014","AR","Cotton",30.046611,"8SNo9MBqcAI","AR_Cotton/8SNo9MBqcAI"
"sen2014","AR","Cotton",30.000178,"9wsn8k6hW94","AR_Cotton/9wsn8k6hW94"
"sen2014","AR","Cotton",30,"BnTacm0U5Os","AR_Cotton/BnTacm0U5Os"
"sen2014","AR","Cotton",30.046611,"BrOyvTuuCb8","AR_Cotton/BrOyvTuuCb8"
"sen2014","AR","Cotton",30,"cmKVpOhKm5o","AR_Cotton/cmKVpOhKm5o"
"sen2014","AR","Cotton",30.000178,"D5GQn0feKxg","AR_Cotton/D5GQn0feKxg"
"sen2014","AR","Cotton",30.000178,"e2CKLrc2HPE","AR_Cotton/e2CKLrc2HPE"
"sen2014","AR","Cotton",30.046611,"fABINoUP8XE","AR_Cotton/fABINoUP8XE"
"sen2014","AR","Cotton",26.376667,"Fgu6QHgUSq0","AR_Cotton/Fgu6QHgUSq0"
"sen2014","AR","Cotton",30.185,"HF9lQTmaWek","AR_Cotton/HF9lQTmaWek"
"sen2014","AR","Cotton",60.07,"I48CfD9OtWU","AR_Cotton/I48CfD9OtWU"
"sen2014","AR","Cotton",15.021667,"JyNK2nPGcjA","AR_Cotton/JyNK2nPGcjA"
"sen2014","AR","Cotton",29.976956,"K1l4jgRDvco","AR_Cotton/K1l4jgRDvco"
"sen2014","AR","Cotton",30.000178,"KCo8t1JW7VQ","AR_Cotton/KCo8t1JW7VQ"
"sen2014","AR","Cotton",34.202989,"KwIoINQGb5E","AR_Cotton/KwIoINQGb5E"
"sen2014","AR","Cotton",17.228333,"kZJZPousEiI","AR_Cotton/kZJZPousEiI"
"sen2014","AR","Cotton",30.65,"lp6icv5_aoI","AR_Cotton/lp6icv5_aoI"
"sen2014","AR","Cotton",32.02,"M3EyrCLXGkg","AR_Cotton/M3EyrCLXGkg"
"sen2014","AR","Cotton",27.4692,"m3jD6cUjGBc","AR_Cotton/m3jD6cUjGBc"
"sen2014","AR","Cotton",29.86,"n1Nm8NeGBy8","AR_Cotton/n1Nm8NeGBy8"
"sen2014","AR","Cotton",31.021856,"PB-y5RdFCik","AR_Cotton/PB-y5RdFCik"
"sen2014","AR","Cotton",30.000178,"q47stRkYoO8","AR_Cotton/q47stRkYoO8"
"sen2014","AR","Cotton",13.885,"qkAqqJU9kPQ","AR_Cotton/qkAqqJU9kPQ"
"sen2014","AR","Cotton",30,"R8OqBBi9nzY","AR_Cotton/R8OqBBi9nzY"
"sen2014","AR","Cotton",29.976956,"RbsJoRiwZaA","AR_Cotton/RbsJoRiwZaA"
"sen2014","AR","Cotton",60.046667,"tgP-05BxfrU","AR_Cotton/tgP-05BxfrU"
"sen2014","AR","Cotton",30.000178,"u467mtj3mBk","AR_Cotton/u467mtj3mBk"
"sen2014","AR","Cotton",30.091667,"WD-o138RG9k","AR_Cotton/WD-o138RG9k"
"sen2014","AR","Cotton",30.069833,"wuJKO_fa5V8","AR_Cotton/wuJKO_fa5V8"
"sen2014","AR","Cotton",34.295,"XBLL14-hUmk","AR_Cotton/XBLL14-hUmk"
"sen2014","AR","Cotton",30.091667,"xKqIyk8E94A","AR_Cotton/xKqIyk8E94A"
"sen2014","AR","Cotton",30.000178,"xZXUZXwg6BE","AR_Cotton/xZXUZXwg6BE"
"sen2014","AR","Cotton",63.9,"yhz89DgzrsA","AR_Cotton/yhz89DgzrsA"
"sen2014","AR","Cotton",33.668333,"yLNO6H1bt64","AR_Cotton/yLNO6H1bt64"
"sen2014","AR","Pryor",30.068333,"41mQfUi6OmQ","AR_Pryor/41mQfUi6OmQ"
"sen2014","AR","Pryor",30.138333,"43OwZnK1ddQ","AR_Pryor/43OwZnK1ddQ"
"sen2014","AR","Pryor",30,"695VXm8knsQ","AR_Pryor/695VXm8knsQ"
"sen2014","AR","Pryor",30.045,"6I7aW5nlC84","AR_Pryor/6I7aW5nlC84"
"sen2014","AR","Pryor",30.045,"7_pDvk-b8nY","AR_Pryor/7_pDvk-b8nY"
"sen2014","AR","Pryor",30.091667,"C23xnuKsLAY","AR_Pryor/C23xnuKsLAY"
"sen2014","AR","Pryor",30.000178,"C6OYWChbZW0","AR_Pryor/C6OYWChbZW0"
"sen2014","AR","Pryor",30.045,"cZDgMvpBmW4","AR_Pryor/cZDgMvpBmW4"
"sen2014","AR","Pryor",30.093056,"dpGPymn9fsI","AR_Pryor/dpGPymn9fsI"
"sen2014","AR","Pryor",30.068333,"dULQ-RbL6NA","AR_Pryor/dULQ-RbL6NA"
"sen2014","AR","Pryor",30,"fVB9VOQLhUY","AR_Pryor/fVB9VOQLhUY"
"sen2014","AR","Pryor",30.091667,"HIJ0lHf4CLg","AR_Pryor/HIJ0lHf4CLg"
"sen2014","AR","Pryor",30.091667,"HxVSbIdzcjw","AR_Pryor/HxVSbIdzcjw"
"sen2014","AR","Pryor",30.045,"JehxaVGSILQ","AR_Pryor/JehxaVGSILQ"
"sen2014","AR","Pryor",30.000178,"K-DwHaEwXfY","AR_Pryor/K-DwHaEwXfY"
"sen2014","AR","Pryor",30.045,"lSCMlTp5byg","AR_Pryor/lSCMlTp5byg"
"sen2014","AR","Pryor",30.138333,"MiskpgUMfT0","AR_Pryor/MiskpgUMfT0"
"sen2014","AR","Pryor",30.045,"NDoaN7pHDhs","AR_Pryor/NDoaN7pHDhs"
"sen2014","AR","Pryor",30,"ONk6qXfpHNU","AR_Pryor/ONk6qXfpHNU"
"sen2014","AR","Pryor",30.091667,"th8TdFcnkLE","AR_Pryor/th8TdFcnkLE"
"sen2014","AR","Pryor",30.045,"ukb3ZMYiLSg","AR_Pryor/ukb3ZMYiLSg"
"sen2014","AR","Pryor",30.161667,"V_n-wl9wwt0","AR_Pryor/V_n-wl9wwt0"
"sen2014","AR","Pryor",30.161667,"W1-n2g2e0BA","AR_Pryor/W1-n2g2e0BA"
"sen2014","AR","Pryor",30.138333,"WckeXgoGMmA","AR_Pryor/WckeXgoGMmA"
"sen2014","AR","Pryor",30.138333,"wMGK3Rsuc3Q","AR_Pryor/wMGK3Rsuc3Q"
"sen2014","CO","Gardner",30.046611,"_83itMH7la0","CO_Gardner/_83itMH7la0"
"sen2014","CO","Gardner",60.070022,"0T-jpQIJljc","CO_Gardner/0T-jpQIJljc"
"sen2014","CO","Gardner",12.978333,"3NIDvgjZ3b8","CO_Gardner/3NIDvgjZ3b8"
"sen2014","CO","Gardner",30.069833,"6VCGgjdbxFI","CO_Gardner/6VCGgjdbxFI"
"sen2014","CO","Gardner",29.976956,"7GgKlYryEIY","CO_Gardner/7GgKlYryEIY"
"sen2014","CO","Gardner",30.000178,"9qvjS6I5iDE","CO_Gardner/9qvjS6I5iDE"
"sen2014","CO","Gardner",30.046611,"B5FqULnVEWI","CO_Gardner/B5FqULnVEWI"
"sen2014","CO","Gardner",30.000178,"BuETJw-tHUw","CO_Gardner/BuETJw-tHUw"
"sen2014","CO","Gardner",29.976956,"CdLNIGv50WQ","CO_Gardner/CdLNIGv50WQ"
"sen2014","CO","Gardner",30.068333,"DScLebd52Ls","CO_Gardner/DScLebd52Ls"
"sen2014","CO","Gardner",30.000178,"IdStz3wFObQ","CO_Gardner/IdStz3wFObQ"
"sen2014","CO","Gardner",15.0233,"iMx-QqOesIA","CO_Gardner/iMx-QqOesIA"
"sen2014","CO","Gardner",30.045,"itEPnNCVd90","CO_Gardner/itEPnNCVd90"
"sen2014","CO","Gardner",30.000178,"jG8QXwY8wY4","CO_Gardner/jG8QXwY8wY4"
"sen2014","CO","Gardner",30.091667,"JT6KEv2HK-Q","CO_Gardner/JT6KEv2HK-Q"
"sen2014","CO","Gardner",29.953733,"kqfar9h-_Hs","CO_Gardner/kqfar9h-_Hs"
"sen2014","CO","Gardner",30,"MDv-slYvVBo","CO_Gardner/MDv-slYvVBo"
"sen2014","CO","Gardner",30.000178,"NPKzyophmNw","CO_Gardner/NPKzyophmNw"
"sen2014","CO","Gardner",30.000178,"Pz8WYAGCE2o","CO_Gardner/Pz8WYAGCE2o"
"sen2014","CO","Gardner",30.000178,"RH81PBdnv1c","CO_Gardner/RH81PBdnv1c"
"sen2014","CO","Gardner",30.000178,"TziO7ZniOxI","CO_Gardner/TziO7ZniOxI"
"sen2014","CO","Gardner",30.416667,"UwB9yJq-aU0","CO_Gardner/UwB9yJq-aU0"
"sen2014","CO","Gardner",30.046611,"Yb9xNCgfQzg","CO_Gardner/Yb9xNCgfQzg"
"sen2014","CO","Udall",26.888333,"-73kPQZR_LM","CO_Udall/-73kPQZR_LM"
"sen2014","CO","Udall",31.045078,"03feP1u7VpI","CO_Udall/03feP1u7VpI"
"sen2014","CO","Udall",15.765,"12uDkPVSZP0","CO_Udall/12uDkPVSZP0"
"sen2014","CO","Udall",33.598333,"18zxupskiyo","CO_Udall/18zxupskiyo"
"sen2014","CO","Udall",15.000089,"1ulVdmGkEf8","CO_Udall/1ulVdmGkEf8"
"sen2014","CO","Udall",31.045078,"26sbLmONB2Y","CO_Udall/26sbLmONB2Y"
"sen2014","CO","Udall",15.718333,"2epmXDAiuT8","CO_Udall/2epmXDAiuT8"
"sen2014","CO","Udall",31.206667,"2INm9kaZG0M","CO_Udall/2INm9kaZG0M"
"sen2014","CO","Udall",34.435,"3Oz6FEPOX0k","CO_Udall/3Oz6FEPOX0k"
"sen2014","CO","Udall",31.532689,"5-k1mcVWeNA","CO_Udall/5-k1mcVWeNA"
"sen2014","CO","Udall",31.276667,"5hbUmeOWWkU","CO_Udall/5hbUmeOWWkU"
"sen2014","CO","Udall",26.051667,"5Is2iK1YfT0","CO_Udall/5Is2iK1YfT0"
"sen2014","CO","Udall",13.326667,"AAcbOr6rJXk","CO_Udall/AAcbOr6rJXk"
"sen2014","CO","Udall",58.791667,"AdMjoV7Y4fo","CO_Udall/AdMjoV7Y4fo"
